CID,11970,441,83697,428,1145,68152,649,69217,444972,134505,1110,95433,65040,8369,439227,98681,10349,637511,77199,80654,7151,457,736715,72924,21059,1015,1923,1102,181976,135398661,127,68443,6441567,5312,10917,102526,1050,8468,10243,4250253,4765,439918,91588,1014,105024,6047,119226,79034,107738,439406,68310,81996,67678,916,11310,10465,27476,5281,79050,13945,65063,9700,6076,1794427,5280483,16219892,129316446,92043367,5171030,15556503,11073472,13000992,12209747,101624378,736190,671214,54301591,13011402,71309321,16213405,16212237,12530,16212357,61503,439655,444212,94715,10484,650,637090,1060,867,439194,240,244,10268,5280451,11579,12587,10972,798,65098,100714,192742,1044,126,8094,135,80642,78168,1551553,379,51,352294,11427,66308,1188,1183,967,71,12035,439268,4775,7012,873,1005,1175,21863,439774,2969,440667,14925,439373,979,68499,9378,59,724,94214,450272,450268,10690,736172,5699,709625,152323,31404,439167,29981063,91493,5280450,5281125,172313,5281417,6134,135398640,6132,6031,6176,6133,439531,69362,825,750,5950,289,62453,1000,70122,196,675,187,22880,150923,1983,12122,10383,385,637542,397,439213,24154,1738,445858,8617,439958,1130,5280934,135398597,5283468,10883523,5280353,5893,10419891,535,10111,2724705,227,5801,5280523,641298,193872,1669,444718,1549098,66535,18189,978,119,61840,500,96215,70,6723,17513,65110,144,1029,18986,445408,16757,93556,439182,439176,7045767,190,60961,101812,199,92136,25561,6322,93078,6267,5960,247,171548,273,84290,439224,305,444539,9750,114935,586,588,439258,5862,6175,53481030,13804,597,12599,725,13711,13712,445027,2337,643975,6995182,370,440997,72361,33032,5961,2526,11163,135398635,135398570,135398631,464,774,6274,165271,9085,65072,778,790,800,10685,802,5355219,92904,3744,803,135398641,546304,168381,439283,5326566,5962,525,896,6137,487,903,88064,65065,185,70912,6180,74839,5462244,439197,122356,2002,99715,192590,88412,439377,64950,673,92180,440120,936,99478,106,7018721,6262,985,6613,13849,999,92258,68144,6140,8988,135398660,1045,1052,1054,1057,499,6508,493570,439155,5951,657272,1103,91486,10457,6453952,10742,1123,6288,5789,1135,5526,5570,1150,6305,5610,6057,1174,6029,6030,6287,64959,73323
15556503,19,45,39,34,18,37,35,33,31,70,44,45,27,24,57,57,46,13,43,18,15,15,20,37,26,38,11,31,38,12,20,20,45,40,49,20,15,16,15,49,16,58,19,32,78,27,27,38,40,65,28,19,81,38,13,40,18,40,33,23,24,25,15,15,15,33,49,24,27,100,69,36,21,26,32,32,18,42,17,42,16,42,42,37,36,32,28,30,31,32,40,38,32,13,14,19,40,46,46,52,10,75,62,39,12,15,44,18,16,30,37,42,37,56,59,30,16,14,35,38,71,24,23,23,19,26,24,21,24,42,28,38,30,19,20,18,29,29,25,24,23,32,16,18,29,30,13,22,17,29,33,34,22,12,22,18,23,24,23,24,20,46,51,57,73,14,13,23,27,44,10,41,64,17,20,19,14,41,18,14,37,37,17,16,19,25,19,34,18,28,16,19,12,30,63,17,22,22,18,35,13,55,19,21,72,24,57,22,66,38,54,25,42,17,19,18,18,56,16,27,23,37,17,22,40,10,15,14,31,62,54,60,29,65,68,48,51,34,49,25,36,20,56,17,47,31,91,80,25,23,24,25,14,50,25,26,46,20,12,80,15,34,37,65,62,23,50,19,18,18,26,14,26,20,58,56,89,17,14,14,18,17,18,19,18,19,55,34,62,12,66,36,13,100,40,15,63,59,56,56,80,33,37,35,41,21,56,55,57,60,16,52,13,56,14,64,57,50,67,40,45,42,23,30,29,36,58,17,36,16,14,13,50,27,17,28,62,33,30,45,40,47,15,43,69,27,31,48,16,11,21,21,30,30,26,25,77,18,17
11073472,26,45,57,34,18,37,35,33,31,46,44,50,29,24,67,57,55,18,51,24,21,20,20,39,26,38,15,33,45,12,26,26,47,47,51,27,20,21,20,67,15,58,24,32,78,35,34,45,43,65,36,24,64,40,17,48,20,48,39,27,28,30,17,19,21,38,51,27,30,69,100,46,26,33,41,41,23,50,25,50,22,50,50,37,36,34,33,22,31,32,40,38,32,19,20,21,40,55,68,52,14,91,62,39,12,21,52,24,19,32,39,50,45,56,38,36,16,19,35,46,57,27,31,32,25,26,24,24,30,50,33,54,36,25,25,24,29,29,28,31,30,38,21,24,34,38,18,26,22,35,39,40,25,16,25,21,27,28,27,28,23,52,60,57,73,16,19,30,27,53,13,41,64,24,23,25,16,50,24,19,43,43,22,21,25,30,17,40,20,33,24,25,16,39,66,17,25,29,21,51,17,66,24,28,57,27,60,29,70,56,57,26,63,22,22,21,23,66,21,32,31,41,19,18,43,10,18,17,33,74,64,71,37,68,68,48,44,40,56,28,36,25,66,22,47,31,64,62,29,26,27,25,17,52,29,30,54,27,15,57,21,39,40,78,74,23,50,21,20,20,33,15,30,22,68,66,70,17,18,18,23,21,22,24,23,22,66,41,74,15,80,36,16,69,46,18,63,59,66,78,57,42,41,41,43,26,59,65,60,71,20,52,14,67,19,64,57,59,81,48,51,50,31,39,37,46,68,17,39,20,18,15,60,37,21,24,62,33,32,52,48,56,20,30,69,32,33,68,21,14,26,28,39,30,30,28,88,20,19
13000992,66,23,28,17,8,19,22,18,24,25,23,25,20,25,45,30,26,58,27,64,42,42,29,42,26,21,40,18,25,12,67,59,35,32,28,64,40,51,49,55,43,33,55,17,38,75,73,36,25,37,74,51,34,23,46,36,19,36,32,25,26,27,18,49,58,32,28,20,61,36,46,100,55,72,89,89,52,36,36,36,59,36,36,19,20,33,25,10,15,25,20,20,18,60,61,32,30,27,31,27,42,43,32,22,14,55,35,60,41,26,35,36,25,31,21,21,15,48,28,29,31,20,81,76,66,18,18,44,39,36,24,29,25,65,48,63,17,17,19,67,63,26,52,56,71,81,52,16,54,25,48,46,17,41,19,20,25,26,25,26,18,26,37,28,35,47,56,74,22,31,36,21,34,57,50,64,43,35,60,46,31,31,54,50,55,22,25,49,20,43,36,49,32,83,34,8,18,66,51,28,50,33,58,73,31,26,32,66,35,40,31,26,30,41,20,20,49,43,45,28,81,23,19,18,25,11,18,17,18,46,37,41,80,37,36,23,38,21,40,33,18,65,39,46,25,17,35,33,27,25,25,20,17,26,27,27,43,62,33,32,51,29,30,41,41,13,28,20,20,20,72,19,34,27,44,43,37,15,46,46,52,47,50,54,52,21,33,33,51,37,48,20,39,36,21,42,33,33,37,42,32,88,31,36,22,53,33,43,32,38,43,26,17,43,42,34,32,37,44,36,31,36,79,80,81,100,40,18,19,41,39,44,36,33,45,23,33,19,19,38,37,45,48,16,36,28,25,53,43,42,55,68,83,25,28,26,41,20,19
12209747,40,13,16,10,6,11,16,15,14,16,13,14,19,15,30,21,14,33,16,44,61,61,49,29,16,12,66,14,15,32,41,47,25,19,18,42,58,34,75,33,27,22,45,11,21,48,46,20,17,21,50,94,20,17,34,20,36,20,19,27,25,25,38,33,36,21,18,12,55,21,26,55,100,52,52,52,92,20,25,20,37,20,20,11,12,19,15,6,8,14,11,11,10,35,35,23,18,15,17,19,80,24,18,13,42,35,19,37,29,21,20,20,14,21,12,12,35,33,22,17,21,12,46,45,40,11,17,39,24,20,16,17,16,40,67,39,10,10,11,49,48,16,35,53,46,52,34,11,36,15,27,26,12,29,12,36,27,25,27,25,13,14,29,16,19,28,34,43,18,17,64,14,23,61,47,40,27,19,36,86,20,20,36,33,95,13,44,28,35,25,25,70,56,50,19,7,12,53,41,17,32,23,39,43,18,27,22,53,20,23,21,46,17,59,35,34,88,26,80,26,46,17,39,37,17,36,39,38,13,28,28,28,54,22,20,15,29,13,27,54,11,37,29,73,18,14,21,19,28,27,27,20,38,17,28,26,31,50,53,22,34,19,19,23,26,7,20,37,36,35,52,40,55,48,28,29,21,34,85,85,92,85,90,97,93,37,23,22,29,54,27,12,74,21,12,79,22,23,25,28,23,56,25,29,17,95,24,30,22,25,63,16,42,28,62,19,19,29,27,20,22,20,45,55,52,55,31,37,11,61,58,27,29,21,50,42,19,13,15,22,20,30,33,9,21,26,21,31,62,82,100,41,50,20,26,25,23,37,36
101624378,53,18,22,14,9,16,27,23,25,19,18,20,21,25,40,39,20,56,22,74,50,54,32,48,26,17,39,20,19,14,54,56,51,23,27,52,44,48,51,38,35,26,50,18,28,57,56,25,26,27,70,49,26,29,38,25,20,25,22,26,30,31,19,43,58,27,27,14,67,26,33,72,52,100,66,66,50,25,33,25,54,25,25,15,16,31,19,9,13,26,16,16,15,62,47,33,33,20,24,35,44,31,25,17,16,53,25,55,40,34,31,25,19,35,17,16,22,47,35,21,35,14,62,60,52,18,23,59,33,25,18,23,19,53,66,50,14,14,13,91,79,20,43,60,84,87,41,12,45,18,35,35,12,37,14,26,27,31,26,31,13,20,34,25,26,38,45,57,29,23,37,22,32,63,51,52,35,25,53,51,21,21,45,45,52,16,25,36,24,32,28,51,37,62,25,8,13,63,43,22,45,42,46,57,23,27,36,63,28,28,26,25,23,46,24,23,46,30,43,34,62,28,20,19,26,14,20,19,16,32,39,30,75,29,26,25,33,18,48,34,19,62,36,43,27,20,26,25,28,26,26,21,18,26,27,31,36,60,35,33,48,20,20,29,32,11,35,26,24,25,100,19,30,24,32,38,27,21,49,43,50,52,47,51,50,27,42,29,34,43,33,16,41,26,18,43,37,36,39,44,36,82,31,34,29,55,37,43,41,34,57,27,20,34,55,25,24,39,31,25,36,25,62,79,89,72,37,25,16,42,40,36,38,25,49,23,25,19,21,23,25,45,45,14,26,33,35,39,50,44,52,53,62,32,33,31,30,25,25
736190,60,20,25,15,7,17,20,17,22,23,20,23,18,23,40,27,23,52,25,57,39,39,27,38,24,19,38,16,23,11,61,55,32,29,25,59,38,47,46,50,39,29,50,15,34,68,79,32,23,33,68,48,31,20,43,32,18,32,29,24,24,25,17,45,52,29,25,18,55,32,41,89,52,66,100,80,49,33,33,33,54,33,33,17,18,30,23,9,13,23,17,17,16,54,54,30,27,24,28,25,39,39,29,20,13,51,31,55,38,24,32,33,22,28,19,19,14,45,25,26,28,18,72,68,60,17,16,41,36,33,22,26,23,59,45,57,15,15,17,61,59,24,48,52,64,73,48,14,50,22,43,41,16,39,18,19,24,24,23,24,17,23,33,25,31,43,51,67,20,28,34,19,31,52,46,59,40,31,54,43,28,28,50,46,51,20,23,44,18,39,33,46,30,75,30,7,17,61,47,25,46,30,53,66,28,24,29,61,32,36,28,25,27,39,19,19,46,39,42,26,72,21,18,17,23,10,17,16,16,41,34,36,73,33,32,21,35,19,36,31,16,58,35,43,23,15,32,29,25,23,23,18,16,24,25,25,39,57,31,29,47,27,27,37,37,12,25,19,18,19,66,18,32,26,40,39,33,14,43,43,49,44,47,50,48,20,30,30,45,35,43,18,37,32,19,40,30,30,33,38,29,79,29,34,20,50,30,39,29,35,40,23,16,38,40,30,29,33,39,32,28,33,71,72,73,89,36,17,17,39,37,40,33,30,42,22,29,18,17,34,33,41,45,15,32,26,23,48,40,39,52,62,75,22,26,24,36,19,18
671214,60,20,25,15,7,17,20,17,22,23,20,23,18,23,40,27,23,52,25,57,39,39,27,38,24,19,38,16,23,11,61,55,32,29,25,59,38,47,46,50,39,29,50,15,34,68,67,32,23,33,68,48,31,20,43,32,18,32,29,24,24,25,17,45,52,29,25,18,55,32,41,89,52,66,80,100,49,33,33,33,54,33,33,17,18,30,23,9,13,23,17,17,16,54,54,30,27,24,28,25,39,39,29,20,13,51,31,55,38,24,32,33,22,28,19,19,14,45,25,26,28,18,72,68,60,17,16,41,36,33,22,26,23,59,45,57,15,15,17,61,59,24,48,52,64,73,48,14,50,22,43,41,16,39,18,19,24,24,23,24,17,23,33,25,31,43,51,67,20,28,34,19,31,52,46,59,40,31,54,43,28,28,50,46,51,20,23,44,18,39,33,46,30,75,30,7,17,61,47,25,46,30,53,66,28,24,29,61,32,36,28,25,27,39,19,19,46,39,42,26,72,21,18,17,23,10,17,16,16,41,34,36,73,33,32,21,35,19,36,31,16,58,35,43,23,15,32,29,25,23,23,18,16,24,25,25,39,57,31,29,47,27,27,37,37,12,25,19,18,19,66,18,32,26,40,39,33,14,43,43,49,44,47,50,48,20,30,30,45,35,43,18,37,32,19,40,30,30,33,38,29,79,29,34,20,50,30,39,29,35,40,23,16,38,40,30,29,33,39,32,28,33,71,72,73,89,36,17,17,39,37,40,33,30,42,22,29,18,17,34,33,41,45,15,32,26,23,48,40,39,52,62,75,22,26,24,36,19,18
54301591,42,13,16,9,5,11,15,14,14,14,13,14,18,15,27,19,14,33,15,44,63,61,48,30,16,11,65,13,14,31,43,50,24,18,19,43,61,35,79,31,28,19,46,10,19,47,45,20,17,19,49,87,17,16,35,20,35,20,18,27,25,24,37,34,37,20,19,12,52,18,23,52,92,50,49,49,100,20,24,20,39,20,20,10,12,20,15,5,8,14,11,11,10,35,36,25,18,15,17,17,79,22,16,13,41,36,19,39,31,21,21,20,14,19,12,12,33,34,20,16,19,12,45,47,41,11,16,39,25,20,16,16,16,42,65,40,10,10,11,48,49,15,36,52,44,49,35,11,37,15,27,26,12,29,12,34,26,24,26,24,12,14,27,14,17,30,35,44,17,17,62,13,21,62,49,41,28,19,37,87,19,19,37,33,93,13,45,27,34,25,25,70,55,48,17,6,12,55,41,17,33,21,39,44,16,26,23,57,21,22,21,48,17,62,33,32,85,23,85,25,46,16,38,36,17,35,38,37,12,26,25,25,51,20,18,13,28,12,26,52,11,37,26,72,15,12,18,16,27,26,26,19,38,18,28,25,30,54,52,20,35,19,19,22,23,7,17,35,34,34,50,39,53,46,25,26,19,32,87,89,100,84,92,95,94,35,21,23,26,52,24,12,75,18,12,79,20,21,24,26,20,53,24,29,16,89,22,26,20,24,62,14,41,24,61,17,16,26,23,20,22,20,47,53,50,52,28,35,10,62,60,28,27,20,49,40,16,12,14,20,20,28,34,9,18,25,20,30,64,80,92,42,48,19,25,24,20,35,34
13011402,35,54,55,14,13,45,21,19,36,23,55,54,17,28,47,36,55,20,55,15,15,12,13,25,30,20,12,16,54,6,35,22,30,78,41,35,15,26,20,51,18,38,18,23,47,27,27,89,37,41,28,19,36,27,21,94,14,94,72,19,20,22,11,25,27,50,41,36,19,42,50,36,20,25,33,33,20,100,33,100,31,100,100,44,42,37,44,27,39,38,50,46,38,23,24,20,31,67,67,31,7,54,35,46,4,25,91,29,23,21,43,100,54,33,45,42,9,23,23,65,33,36,44,42,34,30,15,16,42,100,45,55,48,34,15,33,34,34,37,23,24,52,27,22,22,29,25,30,28,46,72,68,33,19,37,14,18,19,19,19,33,55,36,34,40,20,22,22,22,78,8,35,39,19,19,34,21,86,27,14,27,27,28,23,21,40,12,73,14,58,30,24,11,30,44,8,33,26,15,49,21,35,19,39,31,19,42,26,47,87,43,17,61,17,15,14,18,46,18,23,44,23,13,12,37,4,12,11,14,51,39,42,30,38,40,35,43,18,51,18,26,28,40,22,32,19,38,34,20,18,20,15,12,43,21,22,54,25,12,35,25,25,25,46,44,27,30,14,13,14,25,6,19,12,50,46,41,9,14,14,20,14,19,21,20,14,35,52,60,11,55,42,13,42,48,14,37,36,40,43,35,33,31,39,25,20,34,50,37,43,12,39,7,51,11,37,32,40,48,94,35,100,43,29,28,36,41,10,17,13,13,19,35,48,16,16,34,29,18,44,91,57,25,14,42,24,20,58,15,8,20,20,30,18,21,20,46,14,13
71309321,35,21,28,8,7,16,15,14,25,16,18,25,17,34,20,16,25,38,27,28,21,22,16,29,35,11,18,10,21,8,36,26,27,30,18,39,21,30,26,32,21,16,26,13,18,29,29,30,20,17,30,25,15,17,35,34,12,34,31,16,18,21,10,31,56,27,18,17,22,17,25,36,25,33,33,33,24,33,100,33,40,33,33,18,17,34,21,15,25,28,21,16,16,40,29,22,22,26,30,13,19,21,14,19,7,34,29,33,24,20,38,33,22,15,19,21,12,31,19,26,15,17,41,44,35,19,17,19,40,33,22,26,22,36,21,34,15,15,17,31,28,22,29,28,32,35,36,15,30,20,47,46,16,25,19,12,16,17,16,17,21,25,18,13,16,23,30,28,22,25,19,17,17,35,21,34,23,27,33,26,14,14,30,28,26,20,15,48,13,42,63,27,17,32,18,5,17,29,18,29,32,20,25,39,13,16,17,29,18,39,17,13,32,21,12,12,23,20,22,22,43,19,11,11,20,6,10,10,9,20,17,17,31,16,15,16,21,11,26,15,13,38,17,24,14,13,16,13,17,15,17,16,10,20,17,19,25,30,20,15,29,13,13,18,18,14,13,13,13,12,33,10,15,12,21,19,17,12,26,20,24,24,24,25,26,13,20,28,23,24,21,17,21,17,21,21,16,16,17,23,15,33,16,21,15,24,15,22,17,18,22,16,13,24,21,16,14,18,19,34,22,33,40,32,34,36,18,13,10,18,18,21,16,28,27,12,13,16,11,22,30,24,29,7,18,23,23,34,21,21,25,28,32,19,18,17,22,12,12
16213405,35,54,55,14,13,45,21,19,36,23,55,54,17,28,47,36,55,20,55,15,15,12,13,25,30,20,12,16,54,6,35,22,30,78,41,35,15,26,20,51,18,38,18,23,47,27,27,89,37,41,28,19,36,27,21,94,14,94,72,19,20,22,11,25,27,50,41,36,19,42,50,36,20,25,33,33,20,100,33,100,31,100,100,44,42,37,44,27,39,38,50,46,38,23,24,20,31,67,67,31,7,54,35,46,4,25,91,29,23,21,43,100,54,33,45,42,9,23,23,65,33,36,44,42,34,30,15,16,42,100,45,55,48,34,15,33,34,34,37,23,24,52,27,22,22,29,25,30,28,46,72,68,33,19,37,14,18,19,19,19,33,55,36,34,40,20,22,22,22,78,8,35,39,19,19,34,21,86,27,14,27,27,28,23,21,40,12,73,14,58,30,24,11,30,44,8,33,26,15,49,21,35,19,39,31,19,42,26,47,87,43,17,61,17,15,14,18,46,18,23,44,23,13,12,37,4,12,11,14,51,39,42,30,38,40,35,43,18,51,18,26,28,40,22,32,19,38,34,20,18,20,15,12,43,21,22,54,25,12,35,25,25,25,46,44,27,30,14,13,14,25,6,19,12,50,46,41,9,14,14,20,14,19,21,20,14,35,52,60,11,55,42,13,42,48,14,37,36,40,43,35,33,31,39,25,20,34,50,37,43,12,39,7,51,11,37,32,40,48,94,35,100,43,29,28,36,41,10,17,13,13,19,35,48,16,16,34,29,18,44,91,57,25,14,42,24,20,58,15,8,20,20,30,18,21,20,46,14,13
16212237,68,20,25,6,5,16,11,9,26,11,22,20,13,29,21,15,25,60,22,45,48,37,22,30,30,11,33,7,23,6,67,52,24,30,18,67,41,67,46,30,44,19,44,12,17,54,52,32,23,24,55,41,15,13,61,33,14,33,36,17,19,21,12,63,72,32,18,21,37,16,22,59,37,54,54,54,39,31,40,31,100,31,31,17,21,39,27,10,14,27,15,15,16,66,62,49,23,24,25,12,29,20,14,22,7,65,28,66,55,19,37,31,22,16,19,21,10,63,21,24,14,21,67,71,64,19,11,45,45,31,25,27,27,66,37,65,15,15,21,54,56,26,62,52,51,52,55,17,62,24,45,43,19,53,21,15,17,20,18,20,22,21,20,12,14,46,55,56,18,25,28,19,20,45,40,64,50,28,62,35,18,18,62,61,39,22,20,44,14,46,40,41,30,58,17,3,20,60,39,28,66,17,50,67,13,18,16,60,17,35,16,17,24,43,15,14,38,21,41,23,67,13,13,12,23,6,13,12,6,21,18,17,54,17,19,15,21,7,22,18,11,63,17,38,13,9,16,13,18,17,19,12,12,18,18,20,24,69,30,16,61,17,17,19,18,12,12,15,15,15,54,10,18,15,21,20,16,10,36,34,39,37,38,38,38,15,17,33,25,32,21,21,37,16,18,34,14,19,18,21,15,54,21,26,11,37,17,22,15,19,37,14,11,23,36,19,15,19,18,33,21,31,71,52,53,59,17,12,7,35,35,44,15,32,38,15,14,14,8,22,30,25,63,5,18,22,18,30,44,30,37,50,58,16,21,20,19,15,14
12530,35,54,55,14,13,45,21,19,36,23,55,54,17,28,47,36,55,20,55,15,15,12,13,25,30,20,12,16,54,6,35,22,30,78,41,35,15,26,20,51,18,38,18,23,47,27,27,89,37,41,28,19,36,27,21,94,14,94,72,19,20,22,11,25,27,50,41,36,19,42,50,36,20,25,33,33,20,100,33,100,31,100,100,44,42,37,44,27,39,38,50,46,38,23,24,20,31,67,67,31,7,54,35,46,4,25,91,29,23,21,43,100,54,33,45,42,9,23,23,65,33,36,44,42,34,30,15,16,42,100,45,55,48,34,15,33,34,34,37,23,24,52,27,22,22,29,25,30,28,46,72,68,33,19,37,14,18,19,19,19,33,55,36,34,40,20,22,22,22,78,8,35,39,19,19,34,21,86,27,14,27,27,28,23,21,40,12,73,14,58,30,24,11,30,44,8,33,26,15,49,21,35,19,39,31,19,42,26,47,87,43,17,61,17,15,14,18,46,18,23,44,23,13,12,37,4,12,11,14,51,39,42,30,38,40,35,43,18,51,18,26,28,40,22,32,19,38,34,20,18,20,15,12,43,21,22,54,25,12,35,25,25,25,46,44,27,30,14,13,14,25,6,19,12,50,46,41,9,14,14,20,14,19,21,20,14,35,52,60,11,55,42,13,42,48,14,37,36,40,43,35,33,31,39,25,20,34,50,37,43,12,39,7,51,11,37,32,40,48,94,35,100,43,29,28,36,41,10,17,13,13,19,35,48,16,16,34,29,18,44,91,57,25,14,42,24,20,58,15,8,20,20,30,18,21,20,46,14,13
16212357,35,54,55,14,13,45,21,19,36,23,55,54,17,28,47,36,55,20,55,15,15,12,13,25,30,20,12,16,54,6,35,22,30,78,41,35,15,26,20,51,18,38,18,23,47,27,27,89,37,41,28,19,36,27,21,94,14,94,72,19,20,22,11,25,27,50,41,36,19,42,50,36,20,25,33,33,20,100,33,100,31,100,100,44,42,37,44,27,39,38,50,46,38,23,24,20,31,67,67,31,7,54,35,46,4,25,91,29,23,21,43,100,54,33,45,42,9,23,23,65,33,36,44,42,34,30,15,16,42,100,45,55,48,34,15,33,34,34,37,23,24,52,27,22,22,29,25,30,28,46,72,68,33,19,37,14,18,19,19,19,33,55,36,34,40,20,22,22,22,78,8,35,39,19,19,34,21,86,27,14,27,27,28,23,21,40,12,73,14,58,30,24,11,30,44,8,33,26,15,49,21,35,19,39,31,19,42,26,47,87,43,17,61,17,15,14,18,46,18,23,44,23,13,12,37,4,12,11,14,51,39,42,30,38,40,35,43,18,51,18,26,28,40,22,32,19,38,34,20,18,20,15,12,43,21,22,54,25,12,35,25,25,25,46,44,27,30,14,13,14,25,6,19,12,50,46,41,9,14,14,20,14,19,21,20,14,35,52,60,11,55,42,13,42,48,14,37,36,40,43,35,33,31,39,25,20,34,50,37,43,12,39,7,51,11,37,32,40,48,94,35,100,43,29,28,36,41,10,17,13,13,19,35,48,16,16,34,29,18,44,91,57,25,14,42,24,20,58,15,8,20,20,30,18,21,20,46,14,13
61503,19,69,72,14,13,68,22,20,39,22,52,69,17,42,29,35,50,16,65,10,12,9,12,26,42,25,7,12,55,5,19,14,29,44,50,19,12,18,11,34,14,33,12,27,41,17,15,48,37,38,16,10,36,21,13,42,16,42,51,22,23,25,12,21,15,31,50,42,15,37,37,19,11,15,17,17,10,44,18,44,17,44,44,100,71,34,47,33,48,41,76,55,84,16,17,21,33,53,50,33,3,40,41,75,4,17,47,18,23,26,38,44,52,39,70,55,9,17,23,50,33,42,22,22,19,51,15,16,38,44,50,40,51,21,12,27,71,71,42,21,14,57,23,13,17,17,13,38,18,50,33,35,37,17,36,15,21,22,21,22,32,53,36,41,47,18,13,17,20,47,4,37,34,10,13,18,15,44,19,7,30,30,19,19,11,43,10,34,15,42,23,13,10,17,42,9,37,15,11,50,14,32,14,32,35,21,37,15,42,40,38,15,56,14,16,16,10,40,11,26,22,22,14,14,37,4,13,12,12,32,28,31,15,33,37,34,21,13,29,13,34,20,29,11,31,19,33,39,23,21,22,15,13,37,24,25,26,14,10,32,18,27,28,33,32,52,29,16,15,15,15,5,14,11,30,29,36,9,8,9,10,10,16,11,12,16,32,30,32,7,34,71,7,37,54,9,37,31,29,30,30,18,34,31,23,11,30,29,34,32,9,39,5,27,8,43,39,27,35,42,40,44,21,16,16,19,30,9,14,11,11,16,27,44,15,16,48,41,11,32,42,27,17,16,51,27,21,30,11,3,11,12,17,18,24,22,40,15,14
439655,23,75,65,12,8,65,20,17,38,22,68,62,15,36,31,30,60,15,60,10,12,9,12,25,35,23,8,12,68,5,21,18,26,50,55,20,15,21,12,36,16,44,12,25,40,19,16,49,45,50,17,11,35,18,14,40,18,40,54,25,26,27,15,26,16,35,55,48,15,36,36,20,12,16,18,18,12,42,17,42,21,42,42,71,100,45,62,23,37,34,55,58,84,17,18,30,30,56,46,28,4,38,45,89,4,19,44,20,26,28,39,42,62,42,64,75,9,18,24,53,28,48,24,22,20,45,15,18,48,42,64,53,68,23,12,29,72,72,45,23,17,75,25,15,16,18,13,44,19,66,33,34,43,20,42,18,25,26,25,26,38,60,41,33,36,18,14,17,18,51,3,31,42,10,13,20,16,47,20,8,35,35,20,20,12,58,10,33,18,44,22,14,12,18,43,5,43,17,12,68,14,30,14,33,32,25,36,17,43,38,39,16,52,18,20,19,11,40,11,29,24,19,15,14,45,4,16,15,12,35,30,32,20,40,49,28,23,13,27,14,28,20,30,13,26,16,37,33,27,25,24,15,15,36,27,28,26,15,12,32,23,32,33,37,33,48,26,19,18,18,16,5,15,12,31,30,37,9,9,9,12,10,17,12,14,19,30,38,35,7,36,100,7,36,57,9,31,39,31,30,30,18,37,36,20,11,35,29,31,33,9,32,4,27,9,46,43,28,36,40,45,42,23,18,17,20,31,10,14,12,12,18,29,53,17,19,49,39,11,32,46,30,21,13,56,29,18,31,12,4,12,13,18,17,28,26,39,18,17
444212,40,40,37,10,7,37,18,15,65,20,57,42,20,50,28,27,55,32,41,21,25,20,26,55,50,17,17,10,38,6,38,30,43,42,31,36,22,34,25,26,30,39,21,18,35,30,29,36,27,40,30,17,31,16,26,36,12,36,31,19,22,25,11,33,31,22,31,26,24,32,34,33,19,31,30,30,20,37,34,37,39,37,37,34,45,100,32,20,29,63,38,40,35,33,34,44,52,46,43,25,12,34,32,44,6,36,39,39,34,34,87,37,45,27,34,34,11,30,40,38,26,26,39,38,36,44,18,27,60,37,32,49,34,37,23,36,31,31,25,30,33,36,30,29,33,30,28,24,29,33,50,52,24,28,23,13,19,22,19,22,21,43,29,29,32,31,31,29,26,44,10,23,38,20,25,36,27,41,41,15,20,20,30,34,20,28,15,51,13,44,32,23,16,33,40,5,24,35,25,42,29,29,23,36,29,19,32,35,37,36,34,22,40,25,15,14,20,28,18,27,39,19,10,10,27,5,11,10,10,32,28,29,30,35,43,25,21,11,25,18,18,46,28,19,24,15,33,29,20,19,18,20,10,32,20,23,24,29,13,27,37,18,19,33,30,23,24,14,13,14,31,10,19,14,28,28,33,11,15,15,20,22,19,20,19,14,29,23,32,14,32,45,14,32,43,17,28,35,28,29,27,30,21,22,17,18,32,26,28,30,20,28,10,25,20,30,28,26,32,36,29,37,40,29,29,33,28,12,12,19,19,29,26,32,19,14,29,20,10,19,40,28,33,12,32,27,29,30,25,11,19,28,33,25,24,22,37,14,13
