	dn000	dn001	dn002	dn003	dn004	dn005	dn006	dn007	dn008	dn009	dn010	dn011	dn012	dn013	dn014	dn015	dn016	dn017	dn018	dn019	dn020	dn021	dn022	dn023	dn024	dn025	dn026	dn027	dn028	dn029	dn030	dn031	dn032	dn033	dn034	dn035	dn036	dn037	dn038	dn039	dn040	dn041	dn042	dn043	dn044	dn045	dn046	dn047	dn048	dn049	dn050	dn051	dn052	dn053	dn054	dn055	dn056	dn057	dn058	dn059	dn060	dn061	dn062	dn063	dn064	dn065	dn066	dn067	dn068	dn069	dn070	dn071	dn072	dn073	dn074	dn075	dn076	dn077	dn078	dn079	dn080	dn081	dn082	dn083	dn084	dn085	dn086	dn087	dn088	dn089	dn090	dn091	dn092	dn093	dn094	dn095	dn096	dn097	dn098	dn099	dn100	dn101	dn102	dn103	dn104	dn105	dn106	dn107	dn108	dn109	dn110	dn111	dn112	dn113	dn114	dn115	dn116	dn117	dn118	dn119	dn120	dn121	dn122	dn123	dn124	dn125	dn126	dn127	dn128	dn129	dn130	dn131	dn132	dn133	dn134	dn135	dn136	dn137	dn138	dn139	dn140	dn141	dn142	dn143	dn144	dn145	dn146	dn147	dn148	dn149	dn150	dn151	dn152	dn153	dn154	dn155	dn156	dn157
dn038	0.25623999999999997	0.25453	0.25453	0.2712	0.21888999999999997	0.21888999999999997	0.21888999999999997	0.24548999999999999	0.24528999999999995	0.23095	0.05424	0.05424	0.04844	0.04844	0.09583	0.0627	0.0627	0.0627	0.0627	0.0627	0.053989999999999996	0.062466666666666656	0.060579999999999995	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.046465	0.06056249999999999	0.06056249999999999	0.10045	0.06026999999999999	0.06056249999999999	0.062466666666666656	0.06169999999999999	0.06056249999999999	0.15118	0.0	0.0627	0.0	0.057365	0.057365	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.06056249999999999	0.06056249999999999	0.0	0.06303	0.06303	0.06056249999999999	0.28683	0.28506999999999993	0.28654999999999997	0.28654999999999997	0.28528	0.28579999999999994	0.28528	0.28654999999999997	0.28654999999999997	0.28654999999999997	0.28528	0.22809999999999997	0.23077499999999998	0.28732	0.25165	0.25165	0.24452	0.22607	0.22044999999999998	0.20132999999999998	0.21934499999999998	0.21934499999999998	0.21934499999999998	0.23235999999999998	0.23235999999999998	0.23235999999999998	0.21934499999999998	0.21934499999999998	0.21934499999999998	0.21774	0.20566	0.26727	0.2312533333333333	0.21556999999999998	0.22959999999999997	0.22665999999999997	0.22614999999999996	0.22614999999999996	0.29713	0.23429	0.22204999999999997	0.26956	0.26956	0.23580999999999996	0.22176999999999997	0.27473	0.24902	0.223115	0.223115	0.223115	0.223115	0.24921	0.22416999999999998	0.23801999999999998	0.24180999999999997	0.2309	0.21825	0.27446	0.2781525	0.27024499999999996	0.22843999999999998	0.27235	0.25399	0.21774	0.2044	0.22248999999999997	0.21910999999999997	0.23504999999999998	0.237875	0.25182	0.25182	0.23299333333333333	0.23299333333333333	0.23712499999999997	0.23463	0.23874999999999996	0.217335	0.15118	0.14227	0.14564	0.14598	0.14598	0.15118	0.23751499999999998	0.26071	0.26657	0.26796	0.24845999999999996	0.21910999999999997	0.21910999999999997	0.22012499999999996	0.22761499999999998	0.28417	0.23460999999999999	0.23992000000000002	0.28163	0.2309	0.2732	0.2438
dn039	0.27427999999999997	0.27257	0.27257	0.28923999999999994	0.23692999999999997	0.23692999999999997	0.23692999999999997	0.26353	0.26332999999999995	0.24899	0.07228	0.07228	0.06648000000000001	0.06648000000000001	0.11387	0.0	0.0	0.0	0.0	0.0	0.07203000000000001	0.08050666666666667	0.07862	0.07974	0.07974	0.07974	0.07974	0.07974	0.064505	0.07860249999999999	0.07860249999999999	0.11849000000000001	0.07830999999999999	0.07860249999999999	0.08050666666666667	0.07974	0.07860249999999999	0.16922	0.0627	0.0	0.0627	0.075405	0.075405	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.07860249999999999	0.07860249999999999	0.0627	0.00715	0.00715	0.07860249999999999	0.30487	0.30311	0.30458999999999997	0.30458999999999997	0.30332	0.30384	0.30332	0.30458999999999997	0.30458999999999997	0.30458999999999997	0.30332	0.24613999999999997	0.24881499999999998	0.30535999999999996	0.26969	0.26969	0.26256	0.24411	0.23848999999999998	0.21936999999999998	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.25039999999999996	0.25039999999999996	0.25039999999999996	0.23738499999999998	0.23738499999999998	0.23738499999999998	0.23578	0.2237	0.28530999999999995	0.2492933333333333	0.23360999999999998	0.24763999999999997	0.24469999999999997	0.24418999999999996	0.24418999999999996	0.31516999999999995	0.25233	0.24008999999999997	0.28759999999999997	0.28759999999999997	0.25384999999999996	0.23980999999999997	0.29277	0.26705999999999996	0.241155	0.241155	0.241155	0.241155	0.26725	0.24220999999999998	0.25605999999999995	0.25984999999999997	0.24894	0.23629	0.2925	0.29619249999999997	0.288285	0.24647999999999998	0.29039	0.27203	0.23578	0.22244	0.24052999999999997	0.23714999999999997	0.25309	0.255915	0.26986	0.26986	0.25103333333333333	0.25103333333333333	0.255165	0.25267	0.25678999999999996	0.235375	0.16922	0.16031	0.16368	0.16402	0.16402	0.16922	0.255555	0.27874999999999994	0.28461000000000003	0.286	0.26649999999999996	0.23714999999999997	0.23714999999999997	0.23816499999999996	0.24565499999999998	0.30221	0.25265	0.25796	0.29967	0.24894	0.29123999999999994	0.26183999999999996
dn040	0.25623999999999997	0.25453	0.25453	0.2712	0.21888999999999997	0.21888999999999997	0.21888999999999997	0.24548999999999999	0.24528999999999995	0.23095	0.05424	0.05424	0.04844	0.04844	0.09583	0.0627	0.0627	0.0627	0.0627	0.0627	0.053989999999999996	0.062466666666666656	0.060579999999999995	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.06169999999999999	0.046465	0.06056249999999999	0.06056249999999999	0.10045	0.06026999999999999	0.06056249999999999	0.062466666666666656	0.06169999999999999	0.06056249999999999	0.15118	0.0	0.0627	0.0	0.057365	0.057365	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.062466666666666656	0.06056249999999999	0.06056249999999999	0.0	0.06303	0.06303	0.06056249999999999	0.28683	0.28506999999999993	0.28654999999999997	0.28654999999999997	0.28528	0.28579999999999994	0.28528	0.28654999999999997	0.28654999999999997	0.28654999999999997	0.28528	0.22809999999999997	0.23077499999999998	0.28732	0.25165	0.25165	0.24452	0.22607	0.22044999999999998	0.20132999999999998	0.21934499999999998	0.21934499999999998	0.21934499999999998	0.23235999999999998	0.23235999999999998	0.23235999999999998	0.21934499999999998	0.21934499999999998	0.21934499999999998	0.21774	0.20566	0.26727	0.2312533333333333	0.21556999999999998	0.22959999999999997	0.22665999999999997	0.22614999999999996	0.22614999999999996	0.29713	0.23429	0.22204999999999997	0.26956	0.26956	0.23580999999999996	0.22176999999999997	0.27473	0.24902	0.223115	0.223115	0.223115	0.223115	0.24921	0.22416999999999998	0.23801999999999998	0.24180999999999997	0.2309	0.21825	0.27446	0.2781525	0.27024499999999996	0.22843999999999998	0.27235	0.25399	0.21774	0.2044	0.22248999999999997	0.21910999999999997	0.23504999999999998	0.237875	0.25182	0.25182	0.23299333333333333	0.23299333333333333	0.23712499999999997	0.23463	0.23874999999999996	0.217335	0.15118	0.14227	0.14564	0.14598	0.14598	0.15118	0.23751499999999998	0.26071	0.26657	0.26796	0.24845999999999996	0.21910999999999997	0.21910999999999997	0.22012499999999996	0.22761499999999998	0.28417	0.23460999999999999	0.23992000000000002	0.28163	0.2309	0.2732	0.2438
dn041	0.259385	0.257675	0.257675	0.27434499999999995	0.22203499999999998	0.22203499999999998	0.22203499999999998	0.248635	0.24843499999999996	0.234095	0.050425	0.050425	0.040705000000000005	0.040705000000000005	0.09897500000000001	0.075405	0.075405	0.075405	0.075405	0.075405	0.031615000000000004	0.058651666666666664	0.056765	0.057885	0.057885	0.057885	0.057885	0.057885	0.03873	0.0567475	0.0567475	0.10359499999999999	0.056455	0.0567475	0.058651666666666664	0.057885	0.0567475	0.15432500000000002	0.057365	0.075405	0.057365	0.0	0.0	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.0567475	0.0567475	0.057365	0.075735	0.075735	0.0567475	0.289975	0.288215	0.289695	0.289695	0.288425	0.288945	0.288425	0.289695	0.289695	0.289695	0.288425	0.23124499999999998	0.23392	0.290465	0.254795	0.254795	0.247665	0.229215	0.223595	0.204475	0.22249	0.22249	0.22249	0.235505	0.235505	0.235505	0.22249	0.22249	0.22249	0.220885	0.20880500000000002	0.27041499999999996	0.23439833333333332	0.218715	0.23274499999999998	0.22980499999999998	0.22929499999999997	0.22929499999999997	0.30027499999999996	0.237435	0.22519499999999998	0.272705	0.272705	0.23895499999999997	0.22491499999999998	0.277875	0.252165	0.22626000000000002	0.22626000000000002	0.22626000000000002	0.22626000000000002	0.252355	0.227315	0.241165	0.24495499999999998	0.234045	0.221395	0.277605	0.2812975	0.27339	0.23158499999999999	0.275495	0.257135	0.220885	0.207545	0.22563499999999997	0.22225499999999998	0.238195	0.24102	0.254965	0.254965	0.23613833333333334	0.23613833333333334	0.24026999999999998	0.23777500000000001	0.24189499999999997	0.22048	0.15432500000000002	0.14541500000000002	0.148785	0.149125	0.149125	0.15432500000000002	0.24065999999999999	0.26385499999999995	0.26971500000000004	0.271105	0.25160499999999997	0.22225499999999998	0.22225499999999998	0.22326999999999997	0.23076	0.287315	0.237755	0.24306500000000003	0.284775	0.234045	0.27634499999999995	0.246945
dn042	0.259385	0.257675	0.257675	0.27434499999999995	0.22203499999999998	0.22203499999999998	0.22203499999999998	0.248635	0.24843499999999996	0.234095	0.050425	0.050425	0.040705000000000005	0.040705000000000005	0.09897500000000001	0.075405	0.075405	0.075405	0.075405	0.075405	0.031615000000000004	0.058651666666666664	0.056765	0.057885	0.057885	0.057885	0.057885	0.057885	0.03873	0.0567475	0.0567475	0.10359499999999999	0.056455	0.0567475	0.058651666666666664	0.057885	0.0567475	0.15432500000000002	0.057365	0.075405	0.057365	0.0	0.0	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.058651666666666664	0.0567475	0.0567475	0.057365	0.075735	0.075735	0.0567475	0.289975	0.288215	0.289695	0.289695	0.288425	0.288945	0.288425	0.289695	0.289695	0.289695	0.288425	0.23124499999999998	0.23392	0.290465	0.254795	0.254795	0.247665	0.229215	0.223595	0.204475	0.22249	0.22249	0.22249	0.235505	0.235505	0.235505	0.22249	0.22249	0.22249	0.220885	0.20880500000000002	0.27041499999999996	0.23439833333333332	0.218715	0.23274499999999998	0.22980499999999998	0.22929499999999997	0.22929499999999997	0.30027499999999996	0.237435	0.22519499999999998	0.272705	0.272705	0.23895499999999997	0.22491499999999998	0.277875	0.252165	0.22626000000000002	0.22626000000000002	0.22626000000000002	0.22626000000000002	0.252355	0.227315	0.241165	0.24495499999999998	0.234045	0.221395	0.277605	0.2812975	0.27339	0.23158499999999999	0.275495	0.257135	0.220885	0.207545	0.22563499999999997	0.22225499999999998	0.238195	0.24102	0.254965	0.254965	0.23613833333333334	0.23613833333333334	0.24026999999999998	0.23777500000000001	0.24189499999999997	0.22048	0.15432500000000002	0.14541500000000002	0.148785	0.149125	0.149125	0.15432500000000002	0.24065999999999999	0.26385499999999995	0.26971500000000004	0.271105	0.25160499999999997	0.22225499999999998	0.22225499999999998	0.22326999999999997	0.23076	0.287315	0.237755	0.24306500000000003	0.284775	0.234045	0.27634499999999995	0.246945
dn043	0.26448666666666665	0.26277666666666666	0.26277666666666666	0.2794466666666666	0.22713666666666665	0.22713666666666665	0.22713666666666665	0.25373666666666667	0.25353666666666663	0.23919666666666667	0.042146666666666666	0.042146666666666666	0.04972666666666667	0.04972666666666667	0.10407666666666666	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.05527666666666667	0.0	0.016366666666666668	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.047751666666666664	0.023949166666666667	0.023949166666666667	0.10869666666666666	0.031696666666666665	0.023949166666666667	0.0	0.017486666666666664	0.023949166666666667	0.15942666666666666	0.062466666666666656	0.08050666666666667	0.062466666666666656	0.058651666666666664	0.058651666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023949166666666667	0.023949166666666667	0.062466666666666656	0.08083666666666667	0.08083666666666667	0.023949166666666667	0.29507666666666665	0.29331666666666667	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.2940466666666667	0.29352666666666666	0.29479666666666665	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.23634666666666665	0.23902166666666666	0.29556666666666664	0.25989666666666666	0.25989666666666666	0.2527666666666667	0.23431666666666667	0.22869666666666666	0.20957666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.24060666666666666	0.24060666666666666	0.24060666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22598666666666667	0.2139066666666667	0.27551666666666663	0.2395	0.22381666666666666	0.23784666666666665	0.23490666666666665	0.23439666666666664	0.23439666666666664	0.30537666666666663	0.24253666666666668	0.23029666666666665	0.27780666666666665	0.27780666666666665	0.24405666666666664	0.23001666666666665	0.28297666666666665	0.25726666666666664	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.25745666666666667	0.23241666666666666	0.24626666666666666	0.25005666666666665	0.23914666666666667	0.22649666666666668	0.28270666666666666	0.28639916666666665	0.2784916666666667	0.23668666666666666	0.28059666666666666	0.2622366666666667	0.22598666666666667	0.21264666666666668	0.23073666666666665	0.22735666666666665	0.24329666666666666	0.24612166666666668	0.26006666666666667	0.26006666666666667	0.24124	0.24124	0.24537166666666665	0.24287666666666669	0.24699666666666664	0.22558166666666668	0.15942666666666666	0.1505166666666667	0.15388666666666667	0.15422666666666668	0.15422666666666668	0.15942666666666666	0.24576166666666666	0.2689566666666666	0.2748166666666667	0.27620666666666666	0.25670666666666664	0.22735666666666665	0.22735666666666665	0.22837166666666664	0.23586166666666666	0.29241666666666666	0.24285666666666667	0.2481666666666667	0.28987666666666667	0.23914666666666667	0.2814466666666666	0.25204666666666664
dn044	0.26448666666666665	0.26277666666666666	0.26277666666666666	0.2794466666666666	0.22713666666666665	0.22713666666666665	0.22713666666666665	0.25373666666666667	0.25353666666666663	0.23919666666666667	0.042146666666666666	0.042146666666666666	0.04972666666666667	0.04972666666666667	0.10407666666666666	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.05527666666666667	0.0	0.016366666666666668	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.047751666666666664	0.023949166666666667	0.023949166666666667	0.10869666666666666	0.031696666666666665	0.023949166666666667	0.0	0.017486666666666664	0.023949166666666667	0.15942666666666666	0.062466666666666656	0.08050666666666667	0.062466666666666656	0.058651666666666664	0.058651666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023949166666666667	0.023949166666666667	0.062466666666666656	0.08083666666666667	0.08083666666666667	0.023949166666666667	0.29507666666666665	0.29331666666666667	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.2940466666666667	0.29352666666666666	0.29479666666666665	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.23634666666666665	0.23902166666666666	0.29556666666666664	0.25989666666666666	0.25989666666666666	0.2527666666666667	0.23431666666666667	0.22869666666666666	0.20957666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.24060666666666666	0.24060666666666666	0.24060666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22598666666666667	0.2139066666666667	0.27551666666666663	0.2395	0.22381666666666666	0.23784666666666665	0.23490666666666665	0.23439666666666664	0.23439666666666664	0.30537666666666663	0.24253666666666668	0.23029666666666665	0.27780666666666665	0.27780666666666665	0.24405666666666664	0.23001666666666665	0.28297666666666665	0.25726666666666664	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.25745666666666667	0.23241666666666666	0.24626666666666666	0.25005666666666665	0.23914666666666667	0.22649666666666668	0.28270666666666666	0.28639916666666665	0.2784916666666667	0.23668666666666666	0.28059666666666666	0.2622366666666667	0.22598666666666667	0.21264666666666668	0.23073666666666665	0.22735666666666665	0.24329666666666666	0.24612166666666668	0.26006666666666667	0.26006666666666667	0.24124	0.24124	0.24537166666666665	0.24287666666666669	0.24699666666666664	0.22558166666666668	0.15942666666666666	0.1505166666666667	0.15388666666666667	0.15422666666666668	0.15422666666666668	0.15942666666666666	0.24576166666666666	0.2689566666666666	0.2748166666666667	0.27620666666666666	0.25670666666666664	0.22735666666666665	0.22735666666666665	0.22837166666666664	0.23586166666666666	0.29241666666666666	0.24285666666666667	0.2481666666666667	0.28987666666666667	0.23914666666666667	0.2814466666666666	0.25204666666666664
dn045	0.26448666666666665	0.26277666666666666	0.26277666666666666	0.2794466666666666	0.22713666666666665	0.22713666666666665	0.22713666666666665	0.25373666666666667	0.25353666666666663	0.23919666666666667	0.042146666666666666	0.042146666666666666	0.04972666666666667	0.04972666666666667	0.10407666666666666	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.05527666666666667	0.0	0.016366666666666668	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.047751666666666664	0.023949166666666667	0.023949166666666667	0.10869666666666666	0.031696666666666665	0.023949166666666667	0.0	0.017486666666666664	0.023949166666666667	0.15942666666666666	0.062466666666666656	0.08050666666666667	0.062466666666666656	0.058651666666666664	0.058651666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023949166666666667	0.023949166666666667	0.062466666666666656	0.08083666666666667	0.08083666666666667	0.023949166666666667	0.29507666666666665	0.29331666666666667	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.2940466666666667	0.29352666666666666	0.29479666666666665	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.23634666666666665	0.23902166666666666	0.29556666666666664	0.25989666666666666	0.25989666666666666	0.2527666666666667	0.23431666666666667	0.22869666666666666	0.20957666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.24060666666666666	0.24060666666666666	0.24060666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22598666666666667	0.2139066666666667	0.27551666666666663	0.2395	0.22381666666666666	0.23784666666666665	0.23490666666666665	0.23439666666666664	0.23439666666666664	0.30537666666666663	0.24253666666666668	0.23029666666666665	0.27780666666666665	0.27780666666666665	0.24405666666666664	0.23001666666666665	0.28297666666666665	0.25726666666666664	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.25745666666666667	0.23241666666666666	0.24626666666666666	0.25005666666666665	0.23914666666666667	0.22649666666666668	0.28270666666666666	0.28639916666666665	0.2784916666666667	0.23668666666666666	0.28059666666666666	0.2622366666666667	0.22598666666666667	0.21264666666666668	0.23073666666666665	0.22735666666666665	0.24329666666666666	0.24612166666666668	0.26006666666666667	0.26006666666666667	0.24124	0.24124	0.24537166666666665	0.24287666666666669	0.24699666666666664	0.22558166666666668	0.15942666666666666	0.1505166666666667	0.15388666666666667	0.15422666666666668	0.15422666666666668	0.15942666666666666	0.24576166666666666	0.2689566666666666	0.2748166666666667	0.27620666666666666	0.25670666666666664	0.22735666666666665	0.22735666666666665	0.22837166666666664	0.23586166666666666	0.29241666666666666	0.24285666666666667	0.2481666666666667	0.28987666666666667	0.23914666666666667	0.2814466666666666	0.25204666666666664
dn046	0.26448666666666665	0.26277666666666666	0.26277666666666666	0.2794466666666666	0.22713666666666665	0.22713666666666665	0.22713666666666665	0.25373666666666667	0.25353666666666663	0.23919666666666667	0.042146666666666666	0.042146666666666666	0.04972666666666667	0.04972666666666667	0.10407666666666666	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.05527666666666667	0.0	0.016366666666666668	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.047751666666666664	0.023949166666666667	0.023949166666666667	0.10869666666666666	0.031696666666666665	0.023949166666666667	0.0	0.017486666666666664	0.023949166666666667	0.15942666666666666	0.062466666666666656	0.08050666666666667	0.062466666666666656	0.058651666666666664	0.058651666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023949166666666667	0.023949166666666667	0.062466666666666656	0.08083666666666667	0.08083666666666667	0.023949166666666667	0.29507666666666665	0.29331666666666667	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.2940466666666667	0.29352666666666666	0.29479666666666665	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.23634666666666665	0.23902166666666666	0.29556666666666664	0.25989666666666666	0.25989666666666666	0.2527666666666667	0.23431666666666667	0.22869666666666666	0.20957666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.24060666666666666	0.24060666666666666	0.24060666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22598666666666667	0.2139066666666667	0.27551666666666663	0.2395	0.22381666666666666	0.23784666666666665	0.23490666666666665	0.23439666666666664	0.23439666666666664	0.30537666666666663	0.24253666666666668	0.23029666666666665	0.27780666666666665	0.27780666666666665	0.24405666666666664	0.23001666666666665	0.28297666666666665	0.25726666666666664	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.25745666666666667	0.23241666666666666	0.24626666666666666	0.25005666666666665	0.23914666666666667	0.22649666666666668	0.28270666666666666	0.28639916666666665	0.2784916666666667	0.23668666666666666	0.28059666666666666	0.2622366666666667	0.22598666666666667	0.21264666666666668	0.23073666666666665	0.22735666666666665	0.24329666666666666	0.24612166666666668	0.26006666666666667	0.26006666666666667	0.24124	0.24124	0.24537166666666665	0.24287666666666669	0.24699666666666664	0.22558166666666668	0.15942666666666666	0.1505166666666667	0.15388666666666667	0.15422666666666668	0.15422666666666668	0.15942666666666666	0.24576166666666666	0.2689566666666666	0.2748166666666667	0.27620666666666666	0.25670666666666664	0.22735666666666665	0.22735666666666665	0.22837166666666664	0.23586166666666666	0.29241666666666666	0.24285666666666667	0.2481666666666667	0.28987666666666667	0.23914666666666667	0.2814466666666666	0.25204666666666664
dn047	0.26448666666666665	0.26277666666666666	0.26277666666666666	0.2794466666666666	0.22713666666666665	0.22713666666666665	0.22713666666666665	0.25373666666666667	0.25353666666666663	0.23919666666666667	0.042146666666666666	0.042146666666666666	0.04972666666666667	0.04972666666666667	0.10407666666666666	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.08050666666666667	0.05527666666666667	0.0	0.016366666666666668	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.017486666666666664	0.047751666666666664	0.023949166666666667	0.023949166666666667	0.10869666666666666	0.031696666666666665	0.023949166666666667	0.0	0.017486666666666664	0.023949166666666667	0.15942666666666666	0.062466666666666656	0.08050666666666667	0.062466666666666656	0.058651666666666664	0.058651666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023949166666666667	0.023949166666666667	0.062466666666666656	0.08083666666666667	0.08083666666666667	0.023949166666666667	0.29507666666666665	0.29331666666666667	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.2940466666666667	0.29352666666666666	0.29479666666666665	0.29479666666666665	0.29479666666666665	0.29352666666666666	0.23634666666666665	0.23902166666666666	0.29556666666666664	0.25989666666666666	0.25989666666666666	0.2527666666666667	0.23431666666666667	0.22869666666666666	0.20957666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.24060666666666666	0.24060666666666666	0.24060666666666666	0.22759166666666666	0.22759166666666666	0.22759166666666666	0.22598666666666667	0.2139066666666667	0.27551666666666663	0.2395	0.22381666666666666	0.23784666666666665	0.23490666666666665	0.23439666666666664	0.23439666666666664	0.30537666666666663	0.24253666666666668	0.23029666666666665	0.27780666666666665	0.27780666666666665	0.24405666666666664	0.23001666666666665	0.28297666666666665	0.25726666666666664	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.2313616666666667	0.25745666666666667	0.23241666666666666	0.24626666666666666	0.25005666666666665	0.23914666666666667	0.22649666666666668	0.28270666666666666	0.28639916666666665	0.2784916666666667	0.23668666666666666	0.28059666666666666	0.2622366666666667	0.22598666666666667	0.21264666666666668	0.23073666666666665	0.22735666666666665	0.24329666666666666	0.24612166666666668	0.26006666666666667	0.26006666666666667	0.24124	0.24124	0.24537166666666665	0.24287666666666669	0.24699666666666664	0.22558166666666668	0.15942666666666666	0.1505166666666667	0.15388666666666667	0.15422666666666668	0.15422666666666668	0.15942666666666666	0.24576166666666666	0.2689566666666666	0.2748166666666667	0.27620666666666666	0.25670666666666664	0.22735666666666665	0.22735666666666665	0.22837166666666664	0.23586166666666666	0.29241666666666666	0.24285666666666667	0.2481666666666667	0.28987666666666667	0.23914666666666667	0.2814466666666666	0.25204666666666664
