	dn000	dn001	dn002	dn003	dn004	dn005	dn006	dn007	dn008	dn009	dn010	dn011	dn012	dn013	dn014	dn015	dn016	dn017	dn018	dn019	dn020	dn021	dn022	dn023	dn024	dn025	dn026	dn027	dn028	dn029	dn030	dn031	dn032	dn033	dn034	dn035	dn036	dn037	dn038	dn039	dn040	dn041	dn042	dn043	dn044	dn045	dn046	dn047	dn048	dn049	dn050	dn051	dn052	dn053	dn054	dn055	dn056	dn057	dn058	dn059	dn060	dn061	dn062	dn063	dn064	dn065	dn066	dn067	dn068	dn069	dn070	dn071	dn072	dn073	dn074	dn075	dn076	dn077	dn078	dn079	dn080	dn081	dn082	dn083	dn084	dn085	dn086	dn087	dn088	dn089	dn090	dn091	dn092	dn093	dn094	dn095	dn096	dn097	dn098	dn099	dn100	dn101	dn102	dn103	dn104	dn105	dn106	dn107	dn108	dn109	dn110	dn111	dn112	dn113	dn114	dn115	dn116	dn117	dn118	dn119	dn120	dn121	dn122	dn123	dn124	dn125	dn126	dn127	dn128	dn129	dn130	dn131	dn132	dn133	dn134	dn135	dn136	dn137	dn138	dn139	dn140	dn141	dn142	dn143	dn144	dn145	dn146	dn147	dn148	dn149	dn150	dn151	dn152	dn153	dn154	dn155	dn156	dn157
dn020	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	21.041864695253114	21.041864695253114	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	27.847968457266745	126.52331952142758	0.0	86.24229766378913	126.52331952142758	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	21.041864695253114	21.041864695253114	39.6129095356775	86.24229766378913	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	21.041864695253114	126.52331952142758	39.6129095356775	27.847968457266745	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	27.847968457266745	39.6129095356775	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	13.48131114220136	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn021	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	86.24229766378913	86.24229766378913	64.94374252379392	126.52331952142758	52.27972171481196	126.52331952142758	52.27972171481196	86.24229766378913	126.52331952142758	86.24229766378913	0.0	126.52331952142758	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	36.882833652591984	86.24229766378913	86.24229766378913	86.24229766378913	36.882833652591984	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	126.52331952142758	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	9.08569826040668	21.25942066661548	21.25942066661548	64.94374252379392	52.27972171481196	86.24229766378913	86.24229766378913	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	36.882833652591984	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	36.882833652591984	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	36.882833652591984	126.52331952142758
dn022	65.868369375555	65.868369375555	65.868369375555	42.496454360428174	42.496454360428174	42.496454360428174	42.496454360428174	146.69320201177013	146.69320201177013	80.99719013784184	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	30.19555661405481	126.52331952142758	30.19555661405481	126.52331952142758	126.52331952142758	5.641628237148632	126.52331952142758	126.52331952142758	0.0	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	20.828543378282493	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	42.496454360428174	42.496454360428174	146.69320201177013	42.496454360428174	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	42.496454360428174	146.69320201177013	146.69320201177013	80.99719013784184	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	80.99719013784184	146.69320201177013	146.69320201177013	80.99719013784184	80.99719013784184	80.99719013784184	80.99719013784184	65.86836937555502	65.86836937555502	80.99719013784184	80.99719013784184	80.99719013784184	146.69320201177013	42.496454360428174	20.828543378282493	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	80.99719013784184	80.99719013784184	24.62473909132855	57.88229391434848	146.69320201177013	20.828543378282493	20.828543378282493	42.496454360428174	126.52331952142758	42.496454360428174	146.69320201177013	57.88229391434848	57.88229391434848	146.69320201177013	146.69320201177013	146.69320201177013	22.604585231031574	42.496454360428174	42.496454360428174	57.88229391434848	16.920164924225766	65.868369375555	65.868369375555	65.868369375555	57.88229391434848	42.496454360428174	146.69320201177013	146.69320201177013	80.99719013784184	126.52331952142758	146.69320201177013	42.496454360428174	80.99719013784184	146.69320201177013	146.69320201177013	42.496454360428174	57.88229391434848	80.99719013784184	146.69320201177013	146.69320201177013	80.99719013784184	126.52331952142758	14.836513105941693	14.836513105941693	30.19555661405481	30.19555661405481	20.828543378282493	80.99719013784184	146.69320201177013	146.69320201177013	146.69320201177013	20.828543378282493	146.69320201177013	146.69320201177013	20.828543378282493	20.828543378282493	80.99719013784184	42.496454360428174	146.69320201177013	146.69320201177013	20.828543378282493	126.52331952142758	42.496454360428174
dn023	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	22.3597116987963	39.6129095356775	39.6129095356775	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	39.6129095356775	126.52331952142758	39.6129095356775	86.24229766378913	126.52331952142758	0.0	22.3597116987963	22.3597116987963	5.922259984856876	86.24229766378913	39.6129095356775	39.6129095356775	33.44752434559046	86.24229766378913	33.44752434559046	33.44752434559046	33.44752434559046	22.3597116987963	39.6129095356775	126.52331952142758	22.3597116987963	39.6129095356775	22.3597116987963	14.396902105576896	14.396902105576896	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	10.097644095733466	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	39.6129095356775	22.3597116987963	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn024	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	16.11206791562269	39.6129095356775	39.6129095356775	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	39.6129095356775	126.52331952142758	39.6129095356775	86.24229766378913	126.52331952142758	22.3597116987963	0.0	5.873489982537481	22.3597116987963	86.24229766378913	39.6129095356775	39.6129095356775	33.44752434559046	86.24229766378913	33.44752434559046	33.44752434559046	33.44752434559046	11.006727399938116	39.6129095356775	126.52331952142758	19.544768723159056	39.6129095356775	19.544768723159056	22.3597116987963	22.3597116987963	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	22.3597116987963	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	39.6129095356775	13.739809297815519	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn025	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	16.11206791562269	39.6129095356775	39.6129095356775	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	39.6129095356775	126.52331952142758	39.6129095356775	86.24229766378913	126.52331952142758	22.3597116987963	5.873489982537481	0.0	22.3597116987963	86.24229766378913	39.6129095356775	39.6129095356775	33.44752434559046	86.24229766378913	33.44752434559046	33.44752434559046	33.44752434559046	11.006727399938116	39.6129095356775	126.52331952142758	19.544768723159056	39.6129095356775	19.544768723159056	22.3597116987963	22.3597116987963	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	22.3597116987963	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	39.6129095356775	13.739809297815519	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn026	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	22.3597116987963	39.6129095356775	39.6129095356775	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	39.6129095356775	126.52331952142758	39.6129095356775	86.24229766378913	126.52331952142758	5.922259984856876	22.3597116987963	22.3597116987963	0.0	86.24229766378913	39.6129095356775	39.6129095356775	33.44752434559046	86.24229766378913	33.44752434559046	33.44752434559046	33.44752434559046	22.3597116987963	39.6129095356775	126.52331952142758	22.3597116987963	39.6129095356775	22.3597116987963	14.396902105576896	14.396902105576896	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	33.44752434559046	10.097644095733466	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	39.6129095356775	22.3597116987963	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn027	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	86.24229766378913	86.24229766378913	64.94374252379392	126.52331952142758	52.27972171481196	126.52331952142758	52.27972171481196	86.24229766378913	126.52331952142758	86.24229766378913	36.882833652591984	126.52331952142758	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	0.0	86.24229766378913	86.24229766378913	86.24229766378913	25.012323253630647	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	126.52331952142758	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	36.882833652591984	36.882833652591984	36.882833652591984	64.94374252379392	52.27972171481196	86.24229766378913	86.24229766378913	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	33.22280035942014	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	33.22280035942014	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	33.22280035942014	126.52331952142758
dn028	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	20.161334246349444	9.482392804587624	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	27.847968457266745	126.52331952142758	21.041864695253114	86.24229766378913	126.52331952142758	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	0.0	20.161334246349444	39.6129095356775	86.24229766378913	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	20.161334246349444	126.52331952142758	39.6129095356775	27.847968457266745	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	27.847968457266745	39.6129095356775	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	21.041864695253114	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
dn029	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	39.6129095356775	11.564518413888683	20.161334246349444	86.24229766378913	126.52331952142758	86.24229766378913	126.52331952142758	86.24229766378913	27.847968457266745	126.52331952142758	21.041864695253114	86.24229766378913	126.52331952142758	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	20.161334246349444	0.0	39.6129095356775	86.24229766378913	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	10.641765949278133	126.52331952142758	39.6129095356775	27.847968457266745	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	39.6129095356775	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	86.24229766378913	27.847968457266745	39.6129095356775	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	126.5233195214276	126.5233195214276	126.5233195214276	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	146.69320201177013	126.5233195214276	126.5233195214276	126.52331952142758	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	86.24229766378913	126.52331952142758	146.69320201177013	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142757	126.52331952142757	126.52331952142757	126.52331952142758	126.52331952142758	146.69320201177013	146.69320201177013	126.5233195214276	86.24229766378913	146.69320201177013	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	126.5233195214276	21.041864695253114	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.52331952142758	126.5233195214276	146.69320201177013	146.69320201177013	146.69320201177013	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	126.52331952142758	126.5233195214276	126.52331952142758	146.69320201177013	146.69320201177013	126.52331952142758	86.24229766378913	126.52331952142758
